No. de documento,Revisión,Título,Tipo,,Estatus,Archivo,Fecha del hito,Fecha prevista de envío,Creado por,Notas adicionales,Adherencia Metodologica,Area Emisora,Código División,Código/Nombre Alternativo,Emisor/Origen,Especialidad,Estatus de Revisión,Fase,Gerencia/API,Nro. de Contrato,Proveedor,Rendición,Tipo de Documento,WBS,Sustituir,PathdeArchivo,enviado,procesado,peso,fecha_inicio,fecha_termino,existe_doc,Version
A20M401-00000-INFGP-00143,-,NOVEDADES SEMANALES 10.06.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0788.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0788.pptx,,,,,,,14
A20M401-00000-INFGP-00144,-,NOVEDADES SEMANALES 11.02.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a079c.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a079c.pptx,,,,,,,14
A20M401-00000-INFGP-00145,-,NOVEDADES SEMANALES 11.03.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a07ac.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a07ac.pptx,,,,,,,14
A20M401-00000-INFGP-00146,-,NOVEDADES SEMANALES 13.05.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0f5f.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0f5f.pptx,,,,,,,14
A20M401-00000-INFGP-00147,-,NOVEDADES SEMANALES 14.01.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0f67.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0f67.pptx,,,,,,,14
A20M401-00000-INFGP-00148,-,NOVEDADES SEMANALES 15.04.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0f74.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0f74.pptx,,,,,,,14
A20M401-00000-INFGP-00149,-,NOVEDADES SEMANALES 15.10.21,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0f84.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0f84.pptx,,,,,,,14
A20M401-00000-INFGP-00150,-,NOVEDADES SEMANALES 16.07.21,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0f8a.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0f8a.pptx,,,,,,,14
A20M401-00000-INFGP-00151,-,NOVEDADES SEMANALES 17.06.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0f9a.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0f9a.pptx,,,,,,,14
A20M401-00000-INFGP-00152,-,NOVEDADES SEMANALES 17.09.21,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0fac.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0fac.pptx,,,,,,,14
A20M401-00000-INFGP-00153,-,NOVEDADES SEMANALES 18.02.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0fb3.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0fb3.pptx,,,,,,,14
A20M401-00000-INFGP-00154,-,NOVEDADES SEMANALES 18.03.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0fcc.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0fcc.pptx,,,,,,,14
A20M401-00000-INFGP-00155,-,NOVEDADES SEMANALES 20.05.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0fd2.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0fd2.pptx,,,,,,,14
A20M401-00000-INFGP-00156,-,NOVEDADES SEMANALES 21.01.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0fe3.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0fe3.pptx,,,,,,,14
A20M401-00000-INFGP-00157,-,NOVEDADES SEMANALES 22.04.22,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f6a0ff4.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f6a0ff4.pptx,,,,,,,14
A20M401-00000-INFGP-00158,-,NOVEDADES SEMANALES 01.01.21,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fcee.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fcee.pptx,,,,,,,14
A20M401-00000-INFGP-00159,-,NOVEDADES SEMANALES 02.10.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd01.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd01.pptx,,,,,,,14
A20M401-00000-INFGP-00160,-,NOVEDADES SEMANALES 04.12.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd1d.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd1d.pptx,,,,,,,14
A20M401-00000-INFGP-00161,-,NOVEDADES SEMANALES 06.11.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd24.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd24.pptx,,,,,,,14
A20M401-00000-INFGP-00162,-,NOVEDADES SEMANALES 08.01.21,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd34.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd34.pptx,,,,,,,14
A20M401-00000-INFGP-00163,-,NOVEDADES SEMANALES 11.09.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd47.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd47.pptx,,,,,,,14
A20M401-00000-INFGP-00164,-,NOVEDADES SEMANALES 11.12.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd63.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd63.pptx,,,,,,,14
A20M401-00000-INFGP-00165,-,NOVEDADES SEMANALES 13.11.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd6b.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd6b.pptx,,,,,,,14
A20M401-00000-INFGP-00166,-,NOVEDADES SEMANALES 15.01.21,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd83.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd83.pptx,,,,,,,14
A20M401-00000-INFGP-00167,-,NOVEDADES SEMANALES 18.12.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fd96.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fd96.pptx,,,,,,,14
A20M401-00000-INFGP-00168,-,NOVEDADES SEMANALES 20.11.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fda7.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fda7.pptx,,,,,,,14
A20M401-00000-INFGP-00169,-,NOVEDADES SEMANALES 22.01.21,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fdb6.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fdb6.pptx,,,,,,,14
A20M401-00000-INFGP-00170,-,NOVEDADES SEMANALES 24.09.21,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fdc8.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fdc8.pptx,,,,,,,14
A20M401-00000-INFGP-00171,-,NOVEDADES SEMANALES 25.12.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fddb.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fddb.pptx,,,,,,,14
A20M401-00000-INFGP-00172,-,NOVEDADES SEMANALES 27.11.20,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f75fde3.pptx,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,04 - CONTROL,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f75fde3.pptx,,,,,,,14
A20M401-00000-INFGP-00173,-,LICITACION,Documento Externo,PARA INFORMACION,Emitido para información,09024abd8f798972.pdf,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,3.6 - INFORMES,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8f798972.pdf,,,,,,,14
A20M401-00000-INFGP-00174,0,"INFORME MENSUAL
API A20M401
JULIO 2022",Documento Externo,PARA REVISION,Emitido para Revisión,09024abd8fabd0ce.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8fabd0ce.pdf,,,,,,,14
A20M401-00000-INFGP-00175,0,"NOVEDADES SEMANALES 
API A20M401
29.07.2022",Documento Externo,PARA INFORMACION,Emitido para información,09024abd8fc457be.pptx,,,Hormazabal Lazcano Marlene (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8fc457be.pptx,,,,,,,14
A20M401-00000-INFGP-00176,0,"NOVEDADES SEMANALES 
API A20M401
05.08.2022",Documento Externo,PARA INFORMACION,Emitido para información,09024abd8fc457cd.pptx,,,Hormazabal Lazcano Marlene (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8fc457cd.pptx,,,,,,,14
A20M401-00000-INFGP-00177,0,"NOVEDADES SEMANALES 
API A20M401
12.08.2022",Documento Externo,PARA INFORMACION,Emitido para información,09024abd8fc457e1.pptx,,,Hormazabal Lazcano Marlene (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8fc457e1.pptx,,,,,,,14
A20M401-00000-INFGP-00178,0,"NOVEDADES SEMANALES 
API A20M401
19.08.2022",Documento Externo,PARA INFORMACION,Emitido para información,09024abd8fc457fe.pptx,,,Hormazabal Lazcano Marlene (Contratista-Andina),,"04 - CONTROL, NOVEDADES",GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd8fc457fe.pptx,,,,,,,14
A20M401-00000-INFGP-00179,-,LISTADO INFORMES DE INSPECCION,Documento Externo,PARA INFORMACION,Emitido para información,09024abd9046a762.pdf,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,03 - EJECUCION,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd9046a762.pdf,,,,,,,14
A20M401-00000-INFGP-00180,0,"INFORME MENSUAL
API A20M401
DICIEMBRE 2022",Documento Externo,PARA INFORMACION,Emitido para información,09024abd912359a8.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd912359a8.pdf,,,,,,,14
A20M401-00000-INFGP-00181,0,"INFORME MENSUAL
API A20M401
ENERO 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd914f7e49.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd914f7e49.pdf,,,,,,,14
A20M401-00000-INFGP-00182,0,"INFORME MENSUAL
API A20M401
FEBRERO 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd91a0e7b3.pdf,,,Vargas Beiza Mónica del Carmen (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd91a0e7b3.pdf,,,,,,,14
A20M401-00000-INFGP-00183,0,"INFORME MENSUAL
API A20M401
MARZO 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd91d5fd13.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd91d5fd13.pdf,,,,,,,14
A20M401-00000-INFGP-00184,0,"INFORME MENSUAL
API A20M401
ABRIL 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd921c8b81.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd921c8b81.pdf,,,,,,,14
A20M401-00000-INFGP-00185,0,"INFORME MENSUAL
API A20M401
MAYO 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd92e0a841.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd92e0a841.pdf,,,,,,,14
A20M401-00000-INFGP-00186,0,"INFORME MENSUAL
API A20M401
JUNIO 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd92e0aab1.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd92e0aab1.pdf,,,,,,,14
A20M401-00000-INFGP-00187,0,"INFORME MENSUAL
API A20M401
JULIO 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd92e23011.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd92e23011.pdf,,,,,,,14
A20M401-00000-INFGP-00188,0,"INFORME MENSUAL
API A20M401
AGOSTO 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd93795aab.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd93795aab.pdf,,,,,,,14
A20M401-00000-INFGP-00189,0,"INFORME MENSUAL
API A20M401
SEPTIEMBRE 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd937961d6.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd937961d6.pdf,,,,,,,14
A20M401-00000-INFGP-00190,0,"INFORME MENSUAL
API A20M401
OCTUBRE 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd93c1d684.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd93c1d684.pdf,,,,,,,14
A20M401-00000-INFGP-00191,0,"INFORME MENSUAL
API A20M401
NOVIEMBRE 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd93e6ae0d.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd93e6ae0d.pdf,,,,,,,14
A20M401-00000-INFGP-00192,0,"INFORME MENSUAL
API A20M401
DICIEMBRE 2023",Documento Externo,PARA INFORMACION,Emitido para información,09024abd9445381d.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd9445381d.pdf,,,,,,,14
A20M401-00000-INFGP-00193,0,"INFORME MENSUAL
API A20M401
ENERO 2024",Documento Externo,PARA INFORMACION,Emitido para información,09024abd94938756.pdf,,,Hormazabal Lazcano Marlene (Contratista-Andina),,N/A,GPRO DIVISIONAL,,,00000 - GENERAL,GP - GESTION DE PROYECTOS,,EJECUCION,Gerencia Proyectos Divisionales Andina,N/A,N/A,Main Content,INFGP - INFORME,00000 - GENERAL,,F:\GP - GESTION DE PROYECTOS\09024abd94938756.pdf,,,,,,,14
